#Booting Up
1593523746.8224385	0.11309814453125
#Loading coordinates
1593523746.8304534	0.11329269409179688
#single_run_numba
1593523747.676167	0.3212318420410156
#Initialize variables
1593523767.4442081	0.4399147033691406
#Rates and Connections
1593523773.5455856	2.961151123046875
#Ages
1593523773.6609566	3.0043716430664062
#Connect Nodes
1593523774.0088732	3.0873260498046875
1593523774.0094042	3.0873260498046875
1593523778.2960458	3.236175537109375
1593523782.4177923	3.3502960205078125
1593523786.5739598	3.428173065185547
1593523790.6470594	3.4836654663085938
1593523794.734917	3.525981903076172
1593523798.9164054	3.5615921020507812
1593523803.1945524	3.5978965759277344
1593523807.4960558	3.6358985900878906
1593523811.732238	3.675037384033203
1593523816.0572934	3.7149429321289062
1593523820.378299	3.7553634643554688
1593523824.8499002	3.796833038330078
1593523829.2816787	3.8381195068359375
1593523833.6228056	3.8790817260742188
1593523838.041083	3.9209556579589844
1593523842.387029	3.9680862426757812
1593523846.8033385	4.018314361572266
1593523851.1898427	4.068153381347656
1593523855.5769658	4.116680145263672
1593523860.030509	4.162910461425781
1593523864.4308074	4.206398010253906
1593523869.0380964	4.246746063232422
1593523873.4316752	4.2841949462890625
1593523877.8874166	4.318485260009766
1593523882.2678292	4.35040283203125
1593523886.628536	4.379795074462891
1593523891.0447369	4.407176971435547
1593523895.3877015	4.4334716796875
1593523899.7957683	4.458652496337891
1593523904.1327627	4.486652374267578
1593523908.5259273	4.517723083496094
1593523912.8715374	4.549278259277344
1593523917.2293975	4.581733703613281
1593523921.6384845	4.613842010498047
1593523926.0112312	4.646106719970703
1593523930.4404356	4.678558349609375
1593523934.8258214	4.710971832275391
1593523939.2450035	4.742988586425781
1593523943.6409698	4.774898529052734
1593523948.0396812	4.806339263916016
1593523952.4446652	4.837306976318359
1593523956.8473666	4.867706298828125
1593523961.2968938	4.8974761962890625
1593523965.7697077	4.926368713378906
1593523970.3090467	4.954837799072266
1593523974.776486	4.982357025146484
1593523979.3130567	5.009761810302734
1593523983.777558	5.036552429199219
1593523988.2964501	5.063335418701172
1593523992.760602	5.090106964111328
1593523997.2797394	5.120231628417969
1593524001.7476518	5.152713775634766
1593524006.2689795	5.187217712402344
1593524010.7586803	5.222480773925781
1593524015.2899132	5.258415222167969
1593524019.7219515	5.2950897216796875
1593524024.203294	5.332099914550781
1593524028.7675898	5.369293212890625
1593524033.3198907	5.406494140625
1593524037.9073172	5.443698883056641
1593524042.4610882	5.480754852294922
1593524047.0301318	5.517322540283203
1593524051.6244256	5.5533447265625
1593524056.1684148	5.588825225830078
1593524060.7742183	5.623634338378906
1593524065.3632317	5.657863616943359
1593524069.9131718	5.691371917724609
1593524074.509374	5.723865509033203
1593524079.1026678	5.755672454833984
1593524083.5839958	5.786571502685547
1593524088.1072505	5.816680908203125
1593524092.727007	5.845951080322266
1593524097.342735	5.874336242675781
1593524101.9522352	5.901947021484375
1593524106.5377746	5.928779602050781
1593524111.1194677	5.955070495605469
1593524115.7321646	5.980628967285156
1593524120.342392	6.005573272705078
1593524124.9429748	6.029804229736328
1593524129.531786	6.053737640380859
1593524134.1161969	6.0770263671875
1593524138.7230957	6.100063323974609
1593524143.2981887	6.122528076171875
1593524147.8300354	6.1447601318359375
1593524152.4585073	6.166484832763672
1593524157.0913472	6.188655853271484
1593524161.7187252	6.211067199707031
1593524166.3286822	6.2340850830078125
1593524170.9287586	6.257755279541016
1593524175.5572011	6.281887054443359
1593524180.191908	6.3062744140625
1593524184.8419566	6.331150054931641
1593524189.6391346	6.356483459472656
1593524194.2703648	6.381866455078125
1593524198.8971312	6.407337188720703
1593524203.5126705	6.433002471923828
1593524208.0223064	6.458782196044922
1593524212.6457858	6.4844818115234375
1593524217.2976067	6.509899139404297
#Initial Infections
1593524221.945338	6.513614654541016
#Simulation
1593524222.1671703	6.511684417724609
1593524230.5863993	7.031898498535156
1593524230.8916519	7.2911224365234375
1593524231.0089197	7.571834564208984
1593524231.126558	7.852924346923828
1593524231.2484524	8.133697509765625
1593524231.3676274	8.414539337158203
1593524231.4877734	8.695655822753906
1593524231.6071296	8.97646713256836
1593524231.7261374	9.257362365722656
1593524231.844566	9.538215637207031
1593524231.964182	9.819053649902344
1593524232.0888596	10.10000228881836
1593524232.2120502	10.380950927734375
1593524232.3321204	10.661746978759766
1593524232.457606	10.942726135253906
1593524232.5823476	11.223503112792969
1593524232.7082915	11.504627227783203
1593524232.8362403	11.785377502441406
1593524232.9645195	12.066211700439453
1593524233.0920951	12.347282409667969
1593524233.2249222	12.628032684326172
1593524233.3572772	12.909053802490234
1593524233.4892917	13.189888000488281
1593524233.6258447	13.470714569091797
1593524233.7656481	13.751758575439453
1593524233.9004378	14.032508850097656
1593524234.0344267	14.313491821289062
1593524234.175653	14.594390869140625
1593524234.3226979	14.875362396240234
1593524234.4649308	15.15616226196289
1593524234.6148033	15.437339782714844
1593524234.7614057	15.718086242675781
1593524234.9122694	15.998821258544922
1593524235.0669606	16.279720306396484
1593524235.2255995	16.560585021972656
1593524235.3880067	16.84156036376953
1593524235.5573077	17.122455596923828
1593524235.729409	17.403297424316406
1593524235.9102557	17.684391021728516
1593524236.092754	17.965110778808594
1593524236.2815678	18.24606704711914
1593524236.4705796	18.526927947998047
1593524236.6679707	18.807819366455078
1593524236.870914	19.08902359008789
1593524237.078088	19.36978530883789
1593524237.2973535	19.650527954101562
1593524237.5187595	19.931591033935547
1593524237.7520583	20.2122802734375
1593524238.0056753	20.49334716796875
1593524238.2615721	20.774227142333984
1593524238.5194678	21.055152893066406
1593524238.7939758	21.335887908935547
1593524239.0754764	21.616958618164062
1593524239.3818524	21.897743225097656
1593524239.6935542	22.178630828857422
1593524240.0282664	22.459671020507812
1593524240.3816724	22.740615844726562
1593524240.761883	23.021316528320312
1593524241.1621132	23.302326202392578
1593524241.568266	23.583389282226562
1593524241.9917407	23.86425018310547
1593524242.4717515	24.145183563232422
1593524242.986383	24.42605972290039
1593524243.5341747	24.70716094970703
1593524244.1067648	24.988018035888672
1593524244.739078	25.26888656616211
1593524245.4299173	25.549808502197266
1593524246.1291945	25.83068084716797
1593524246.929831	26.11162567138672
1593524247.7945096	26.392799377441406
1593524248.7353628	26.673831939697266
1593524249.7761586	26.954540252685547
1593524250.881323	27.235576629638672
1593524252.116995	27.516529083251953
1593524253.4379885	27.797569274902344
1593524254.8719609	28.07843017578125
1593524256.4871886	28.359519958496094
1593524258.2897677	28.64059066772461
1593524260.249546	28.9215087890625
1593524262.441993	29.202621459960938
1593524264.8143153	29.48348617553711
1593524267.4604962	29.764739990234375
1593524270.4568465	30.045825958251953
1593524273.777357	30.326751708984375
1593524277.39487	30.607860565185547
1593524281.4382412	30.889110565185547
1593524286.0467184	31.169952392578125
1593524291.302896	31.45142364501953
1593524297.0633597	31.732215881347656
1593524303.6001625	32.01349639892578
1593524310.8286042	32.29471206665039
1593524318.8860373	32.57581329345703
1593524327.9694273	32.85704803466797
1593524338.2312677	33.13810348510742
1593524349.7727845	33.4194450378418
1593524362.5333478	33.701168060302734
1593524376.895935	33.981937408447266
1593524393.0674653	34.26359558105469
1593524411.230161	34.5445442199707
1593524431.9419496	34.82646179199219
1593524454.8349347	35.10826873779297
1593524480.4131625	35.3891487121582
1593524509.028982	35.671104431152344
1593524541.3834584	35.95216369628906
1593524578.581755	36.23424530029297
1593524620.2054577	36.51521682739258
1593524666.9178755	36.79751205444336
1593524718.6879969	37.079833984375
1593524775.213956	37.36082458496094
1593524837.9458299	37.64339065551758
1593524906.4735088	37.92439270019531
1593524981.9718733	38.20718002319336
1593525064.7141538	38.488197326660156
1593525154.628876	38.77121353149414
1593525251.9678283	39.052242279052734
1593525358.0403903	39.335689544677734
1593525473.310358	39.61912155151367
1593525596.8495212	39.90022277832031
1593525729.0404427	40.156768798828125
1593525870.1089969	40.43785095214844
1593526018.5073712	40.72210693359375
1593526175.6054904	41.0031852722168
1593526340.2498512	41.284271240234375
1593526513.4810889	41.5689697265625
1593526694.2995	41.850067138671875
1593526879.399819	42.135223388671875
1593527071.3528576	42.41633605957031
1593527267.5898035	42.70246124267578
1593527469.3255095	42.98335266113281
1593527671.638946	43.254154205322266
1593527876.427131	43.53562927246094
1593528081.5494103	43.816768646240234
1593528285.4981964	44.10367965698242
1593528487.9371665	44.384822845458984
1593528689.0047483	44.66596603393555
1593528885.9881427	44.9536018371582
1593529075.209263	45.23474884033203
1593529259.452118	45.51589584350586
1593529438.9060133	45.80434036254883
1593529610.0244904	46.08548355102539
1593529773.3596292	46.36662673950195
1593529930.0496356	46.64743423461914
1593530077.7469811	46.937862396240234
1593530215.6765628	47.218753814697266
1593530344.2272923	47.4996452331543
1593530465.1824012	47.78053665161133
1593530576.493091	48.0711784362793
1593530679.550816	48.35206985473633
1593530773.7757916	48.633052825927734
1593530859.0596662	48.91415023803711
1593530937.5169694	49.19523620605469
1593531009.0028882	49.476314544677734
1593531073.972237	49.76834487915039
1593531132.3288035	50.04923629760742
1593531184.7283385	50.33012771606445
1593531232.0085223	50.611019134521484
1593531274.3726885	50.891990661621094
1593531312.3458445	51.17302322387695
1593531346.4383595	51.45405197143555
1593531376.2962177	51.735069274902344
1593531402.6021485	52.02777099609375
1593531425.8621922	52.30877685546875
1593531446.6847227	52.58977508544922
1593531465.0980363	52.87076950073242
1593531481.2582254	53.151756286621094
1593531495.566438	53.43262481689453
1593531508.0724652	53.71371078491211
1593531519.0174804	53.99479675292969
1593531528.526134	54.27565002441406
1593531536.9870996	54.55637741088867
1593531544.437378	54.837547302246094
1593531550.9197161	55.11851501464844
1593531556.5877051	55.399417877197266
1593531561.615887	55.68037414550781
1593531565.938088	55.96115493774414
1593531569.7432153	56.24227523803711
1593531573.1806574	56.52293395996094
1593531576.3695536	56.80414962768555
1593531578.995795	57.08507537841797
1593531581.299167	57.36576843261719
1593531583.3078175	57.64677429199219
1593531585.077516	57.927730560302734
1593531586.6741524	58.2087287902832
1593531588.0842128	58.489620208740234
1593531589.3105516	58.770545959472656
1593531590.4309955	59.06507110595703
1593531591.427699	59.3459358215332
1593531592.319524	59.62678146362305
1593531593.1109529	59.907596588134766
1593531593.838141	60.18845748901367
1593531594.48818	60.4693717956543
1593531595.0792568	60.75028610229492
1593531595.6314654	61.03115463256836
1593531596.1070786	61.31203842163086
1593531596.5548441	61.592899322509766
1593531596.968302	61.87382125854492
1593531597.3381069	62.154876708984375
1593531597.683036	62.43569564819336
1593531598.016722	62.71662139892578
1593531598.3202467	62.99748611450195
1593531598.6068416	63.278419494628906
1593531598.8693974	63.559444427490234
1593531599.1270928	63.84021759033203
1593531599.3653085	64.12091445922852
1593531599.588361	64.40195083618164
1593531599.8021944	64.68282318115234
1593531600.0088332	64.96376419067383
1593531600.2078013	65.24457168579102
1593531600.3990006	65.5255126953125
1593531600.5786588	65.80632019042969
1593531600.750475	66.0871467590332
1593531600.9211893	66.36811828613281
1593531601.0877523	66.64897537231445
1593531601.249107	66.92984390258789
1593531601.404685	67.21077346801758
1593531601.5574634	67.49164581298828
1593531601.7069502	67.77250289916992
1593531601.8562815	68.05347061157227
1593531602.003617	68.3343620300293
1593531602.1420877	68.6152458190918
1593531602.279253	68.89617538452148
1593531602.419161	69.17714309692383
1593531602.5544038	69.45796203613281
1593531602.689506	69.7387924194336
1593531602.8210518	70.01982879638672
1593531602.952421	70.30071258544922
1593531603.0832584	70.58161163330078
1593531603.2136574	70.86237335205078
1593531603.3394315	71.14327239990234
1593531603.468487	71.42409896850586
1593531603.596179	71.70510482788086
1593531603.7214975	71.98602676391602
1593531603.8458145	72.2669563293457
1593531603.9673133	72.54785537719727
1593531604.0929475	72.82862091064453
